"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Liberty County, MT"	"30051"	"2016"	"2016"	Suppressed	2409	Suppressed
	"Liberty County, MT"	"30051"	"2017"	"2017"	Suppressed	2427	Suppressed
	"Liberty County, MT"	"30051"	"2018"	"2018"	Suppressed	2430	Suppressed
	"Liberty County, MT"	"30051"	"2019"	"2019"	Suppressed	2337	Suppressed
	"Liberty County, MT"	"30051"	"2020 "	"2020"	Suppressed	2369	Suppressed
	"Lincoln County, MT"	"30053"	"2016"	"2016"	Suppressed	19259	Suppressed
	"Lincoln County, MT"	"30053"	"2017"	"2017"	Suppressed	19440	Suppressed
	"Lincoln County, MT"	"30053"	"2018"	"2018"	Suppressed	19794	Suppressed
	"Lincoln County, MT"	"30053"	"2019"	"2019"	Suppressed	19980	Suppressed
	"Lincoln County, MT"	"30053"	"2020 "	"2020"	Suppressed	20343	Suppressed
	"McCone County, MT"	"30055"	"2016"	"2016"	Suppressed	1700	Suppressed
	"McCone County, MT"	"30055"	"2017"	"2017"	Suppressed	1718	Suppressed
	"McCone County, MT"	"30055"	"2018"	"2018"	Suppressed	1675	Suppressed
	"McCone County, MT"	"30055"	"2019"	"2019"	Suppressed	1664	Suppressed
	"McCone County, MT"	"30055"	"2020 "	"2020"	Suppressed	1648	Suppressed
	"Madison County, MT"	"30057"	"2016"	"2016"	Suppressed	7924	Suppressed
	"Madison County, MT"	"30057"	"2017"	"2017"	Suppressed	8175	Suppressed
	"Madison County, MT"	"30057"	"2018"	"2018"	Suppressed	8768	Suppressed
	"Madison County, MT"	"30057"	"2019"	"2019"	Suppressed	8600	Suppressed
	"Madison County, MT"	"30057"	"2020 "	"2020"	Suppressed	8959	Suppressed
	"Meagher County, MT"	"30059"	"2016"	"2016"	Suppressed	1827	Suppressed
	"Meagher County, MT"	"30059"	"2017"	"2017"	Suppressed	1851	Suppressed
	"Meagher County, MT"	"30059"	"2018"	"2018"	Suppressed	1866	Suppressed
	"Meagher County, MT"	"30059"	"2019"	"2019"	Suppressed	1862	Suppressed
	"Meagher County, MT"	"30059"	"2020 "	"2020"	Suppressed	1831	Suppressed
	"Mineral County, MT"	"30061"	"2016"	"2016"	Suppressed	4184	Suppressed
	"Mineral County, MT"	"30061"	"2017"	"2017"	Suppressed	4255	Suppressed
	"Mineral County, MT"	"30061"	"2018"	"2018"	Suppressed	4316	Suppressed
	"Mineral County, MT"	"30061"	"2019"	"2019"	Suppressed	4397	Suppressed
	"Mineral County, MT"	"30061"	"2020 "	"2020"	Suppressed	4544	Suppressed
	"Missoula County, MT"	"30063"	"2016"	"2016"	Suppressed	116130	Suppressed
	"Missoula County, MT"	"30063"	"2017"	"2017"	Suppressed	117441	Suppressed
	"Missoula County, MT"	"30063"	"2018"	"2018"	Suppressed	118791	Suppressed
	"Missoula County, MT"	"30063"	"2019"	"2019"	Suppressed	119600	Suppressed
	"Missoula County, MT"	"30063"	"2020 "	"2020"	Suppressed	121630	Suppressed
	"Musselshell County, MT"	"30065"	"2016"	"2016"	Suppressed	4589	Suppressed
	"Musselshell County, MT"	"30065"	"2017"	"2017"	Suppressed	4639	Suppressed
	"Musselshell County, MT"	"30065"	"2018"	"2018"	Suppressed	4651	Suppressed
	"Musselshell County, MT"	"30065"	"2019"	"2019"	Suppressed	4633	Suppressed
	"Musselshell County, MT"	"30065"	"2020 "	"2020"	Suppressed	4669	Suppressed
	"Park County, MT"	"30067"	"2016"	"2016"	Suppressed	16114	Suppressed
	"Park County, MT"	"30067"	"2017"	"2017"	Suppressed	16353	Suppressed
	"Park County, MT"	"30067"	"2018"	"2018"	Suppressed	16736	Suppressed
	"Park County, MT"	"30067"	"2019"	"2019"	Suppressed	16606	Suppressed
	"Park County, MT"	"30067"	"2020 "	"2020"	Suppressed	16760	Suppressed
	"Petroleum County, MT"	"30069"	"2016"	"2016"	Suppressed	489	Suppressed
	"Petroleum County, MT"	"30069"	"2017"	"2017"	Suppressed	523	Suppressed
	"Petroleum County, MT"	"30069"	"2018"	"2018"	Suppressed	513	Suppressed
	"Petroleum County, MT"	"30069"	"2019"	"2019"	Suppressed	487	Suppressed
	"Petroleum County, MT"	"30069"	"2020 "	"2020"	Suppressed	500	Suppressed
	"Phillips County, MT"	"30071"	"2016"	"2016"	Suppressed	4133	Suppressed
	"Phillips County, MT"	"30071"	"2017"	"2017"	Suppressed	4119	Suppressed
	"Phillips County, MT"	"30071"	"2018"	"2018"	Suppressed	4074	Suppressed
	"Phillips County, MT"	"30071"	"2019"	"2019"	Suppressed	3954	Suppressed
	"Phillips County, MT"	"30071"	"2020 "	"2020"	Suppressed	3919	Suppressed
	"Pondera County, MT"	"30073"	"2016"	"2016"	Suppressed	6084	Suppressed
	"Pondera County, MT"	"30073"	"2017"	"2017"	Suppressed	5960	Suppressed
	"Pondera County, MT"	"30073"	"2018"	"2018"	Suppressed	5972	Suppressed
	"Pondera County, MT"	"30073"	"2019"	"2019"	Suppressed	5911	Suppressed
	"Pondera County, MT"	"30073"	"2020 "	"2020"	Suppressed	5782	Suppressed
	"Powder River County, MT"	"30075"	"2016"	"2016"	Suppressed	1746	Suppressed
	"Powder River County, MT"	"30075"	"2017"	"2017"	Suppressed	1752	Suppressed
	"Powder River County, MT"	"30075"	"2018"	"2018"	Suppressed	1716	Suppressed
	"Powder River County, MT"	"30075"	"2019"	"2019"	Suppressed	1682	Suppressed
	"Powder River County, MT"	"30075"	"2020 "	"2020"	Suppressed	1681	Suppressed
	"Powell County, MT"	"30077"	"2016"	"2016"	Suppressed	6858	Suppressed
	"Powell County, MT"	"30077"	"2017"	"2017"	Suppressed	6795	Suppressed
	"Powell County, MT"	"30077"	"2018"	"2018"	Suppressed	6968	Suppressed
	"Powell County, MT"	"30077"	"2019"	"2019"	Suppressed	6890	Suppressed
	"Powell County, MT"	"30077"	"2020 "	"2020"	Suppressed	6817	Suppressed
	"Prairie County, MT"	"30079"	"2016"	"2016"	Suppressed	1182	Suppressed
	"Prairie County, MT"	"30079"	"2017"	"2017"	Suppressed	1109	Suppressed
	"Prairie County, MT"	"30079"	"2018"	"2018"	Suppressed	1087	Suppressed
	"Prairie County, MT"	"30079"	"2019"	"2019"	Suppressed	1077	Suppressed
	"Prairie County, MT"	"30079"	"2020 "	"2020"	Suppressed	1067	Suppressed
	"Ravalli County, MT"	"30081"	"2016"	"2016"	Suppressed	42088	Suppressed
	"Ravalli County, MT"	"30081"	"2017"	"2017"	Suppressed	42563	Suppressed
	"Ravalli County, MT"	"30081"	"2018"	"2018"	Suppressed	43172	Suppressed
	"Ravalli County, MT"	"30081"	"2019"	"2019"	Suppressed	43806	Suppressed
	"Ravalli County, MT"	"30081"	"2020 "	"2020"	Suppressed	45002	Suppressed
	"Richland County, MT"	"30083"	"2016"	"2016"	Suppressed	11482	Suppressed
	"Richland County, MT"	"30083"	"2017"	"2017"	Suppressed	11039	Suppressed
	"Richland County, MT"	"30083"	"2018"	"2018"	Suppressed	10913	Suppressed
	"Richland County, MT"	"30083"	"2019"	"2019"	Suppressed	10803	Suppressed
	"Richland County, MT"	"30083"	"2020 "	"2020"	Suppressed	11043	Suppressed
	"Roosevelt County, MT"	"30085"	"2016"	"2016"	Suppressed	11305	Suppressed
	"Roosevelt County, MT"	"30085"	"2017"	"2017"	Suppressed	11098	Suppressed
	"Roosevelt County, MT"	"30085"	"2018"	"2018"	Suppressed	11059	Suppressed
	"Roosevelt County, MT"	"30085"	"2019"	"2019"	Suppressed	11004	Suppressed
